"module","rva","ghidra_name","size","kind","confidence","subsystem","new_name","notes"
"SIMUTIL.DLL","0x1000c1fb","FUN_1000c1fb","62","fun","C2","S2","sc3_power_layer_factory_create","[U-009] factory for GZCLSID 0x20afdf44 = SC3PowerLayer: operator_new(0x2fc) -> ctor FUN_10003275"
"SIMUTIL.DLL","0x1000c3fb","FUN_1000c3fb","59","fun","C2","S2","sc3_factory_clsid_a2fd2580","[SIMUTIL] water-facility factory GZCLSID 0xa2fd2580: operator_new(0x54) -> ctor FUN_10012d4a; [UNCERTAIN] which facility (pump/tower/desalt)"
"SIMUTIL.DLL","0x1000c436","FUN_1000c436","59","fun","C2","S2","sc3_util_factory_clsid_02fd2c92","GZCOM factory: operator_new(0x54)=84B, ctor FUN_10012db1, returns object+0xb dwords = +0x2c (sub-interface) [CONFIRMED @0x1000c436]"
"SIMUTIL.DLL","0x1000c471","FUN_1000c471","59","fun","C2","S2","sc3_util_factory_clsid_c2fd2c98","GZCOM factory: operator_new(0x54)=84B, ctor FUN_10012e18, returns object+0x2c [CONFIRMED @0x1000c471]"
"SIMUTIL.DLL","0x1000c4ac","FUN_1000c4ac","50","fun","C2","S2","sc3_util_factory_clsid_62fd2c9f","GZCOM factory: operator_new(0x4c)=76B, ctor FUN_10001082; returns void (no sub-interface offset) [CONFIRMED @0x1000c4ac]"
"SIMUTIL.DLL","0x1000c645","FUN_1000c645","375","fun","C2","S2","sc3_water_layer_ctor","[U-009 RESOLVED via VtableProbe] SC3WaterLayer ctor, GZCLSID 0x82bf0042, 0xe8 = 232 bytes. Installs vtable PTR_FUN_10022944 whose slot 5 (+0x14) is sc3_water_load_layer_tunables 0x1000c8e2"
"SIMUTIL.DLL","0x1000c8e2","FUN_1000c8e2","2185","fun","C2","S2","sc3_water_load_layer_tunables","[SIMUTIL] reads '\Sys\SC3WaterLayer.INI' @0x10028694 sections AgentIDModifiers / WaterFromPipe / TuningParameters: WaterPumpDistanceFactor, WaterTowerCapa, WaterPumpCapa, DesaltPlantCapa, WaterConservationFactor, WaterMeterFactor, DefaultConsumption, DefaultLeak, WaterTowerLife, WaterPumpLife, DesaltPlantLife -> globals 0x10028568..0x10028594; AgentIDModifiers->WaterFromPipe via FUN_1001aacc; trailing insertion sort over DAT_10028c24 / DAT_10028b91 [CONFIRMED @0x1000c8e2]"
"SIMUTIL.DLL","0x100120a1","FUN_100120a1","87","fun","C2","S2","sc3_powerplant_get_age_months","[U-011] age = curYear*12 + curMonth - (storedYear*12 + storedMonth), from the date sub-object at +0x14. Vtable slot 7 (+0x1c)"
"SIMUTIL.DLL","0x100170c0","GZDllGetGZCOMDirector","5","fun","C2","S2","sc3_simutil_get_director","[SIMUTIL] PE export GZDllGetGZCOMDirector; one-time-guarded (DAT_10028b74&1) construction of static director &DAT_10028b20 via FUN_1000c074, then atexit(FUN_1001d5d8) [CONFIRMED @0x100170c0]"
"SIMUTIL.DLL","0x10017442","FUN_10017442","44","fun","C2","S2","sc3_gzcom_register_class","packs {clsid,factory,arg} into locals and calls FUN_100176e9(this+0x14, out, &key) - the insert into the director class map at +0x14 [CONFIRMED @0x10017442]"
"SimTransit.dll","0x100010d1","FUN_100010d1","147","fun","C2","S6","sc3_transit_director_ctor","[SimTransit] sets director vtables PTR_FUN_1001a278 / PTR_LAB_1001a24c and registers 5 GZCOM classes via FUN_1000e29a: 0x029ca806 (TrafficLayer), 0x82fe76aa, 0x62fe76b6, 0xc2fe76c1, 0xa2fe76cf [CONFIRMED @0x100010d1]"
"SimTransit.dll","0x1000116f","FUN_1000116f","53","fun","C2","S6","sc3_factory_clsid_029ca806","[SimTransit] factory for the traffic layer GZCLSID 0x029ca806: operator_new(0x110) -> ctor FUN_100012bf"
"SimTransit.dll","0x100011a4","FUN_100011a4","50","fun","C2","S6","sc3_factory_clsid_82fe76aa","[SimTransit] factory GZCLSID 0x82fe76aa: operator_new(0x40) -> FUN_1000d3a7; [UNCERTAIN] abstract network / trip-handler helper"
"SimTransit.dll","0x100011d6","FUN_100011d6","50","fun","C2","S6","sc3_factory_clsid_62fe76b6","[SimTransit] factory GZCLSID 0x62fe76b6: operator_new(0x44) -> FUN_1000d625; [UNCERTAIN] helper class"
"SimTransit.dll","0x10001208","FUN_10001208","50","fun","C2","S6","sc3_factory_clsid_c2fe76c1","[SimTransit] factory GZCLSID 0xc2fe76c1: operator_new(0x44) -> FUN_1000d8e7; [UNCERTAIN] helper class"
"SimTransit.dll","0x1000123a","FUN_1000123a","50","fun","C2","S6","sc3_factory_clsid_a2fe76cf","[SimTransit] factory GZCLSID 0xa2fe76cf: operator_new(0x40) -> FUN_1000dbc7; [UNCERTAIN] helper class"
"SimTransit.dll","0x100012bf","FUN_100012bf","480","fun","C2","S6","sc3_traffic_layer_ctor","[SimTransit] TrafficLayer ctor, 0x110 = 272-byte object (480-byte body); copies loaded DAT_1001f0** tunables into instance fields: this+0xc4 = TripThresholdPercent (DAT_1001f0cb), +0xc5/c6/c7 = TripMaxDistanceToRoad*, +0xc9 = UseMassTransitChance; installs vtables PTR_FUN_1001a368 / PTR_LAB_1001a350; allocates a 0x24 sub-object at [2] and a 0xc self-linked list at [0x36] [CONFIRMED @0x100012bf]"
"SimTransit.dll","0x100015b1","FUN_100015b1","9527","fun","C2","S6","sc3_traffic_load_layer_tunables","[SimTransit] 9527 bytes: reads '\Sys\STTraffic.INI' sections [TrafficLayer] @0x1001f154 and [TrafficTripDestinationThresholds]; ~90 keys incl TripCellCostBaseRoad/RoadBus/Highway/HighwayBus/BusStop/RailStation/Subway, TripMaxDistanceToRoadRes/Com/Ind/Default, TripDensityAdder, TrafficMaxDensity, TrafficUseMassTransitChance, TripChanceCountingBase/DensityMultiplier; thresholds FromResidential/Commercial/Industrial/MixedOrAll each sscanf '%u %u %u' -> DAT_1001fd60..6b (defaults 10/40/100) [CONFIRMED @0x100015b1]"
"SimTransit.dll","0x10003ae8","FUN_10003ae8","446","fun","C2","S6","sc3_traffic_layer_sim_begin","[SimTransit] 446 bytes: calls the tunable loader, reads a service value into this+0x54, allocates trip helper objects, and builds FOUR per-zone-type trip-destination tables via FUN_10009b78(type,index) for type=0,1,2,3 (Res/Com/Ind/Mixed, matching the TrafficTripDestinationThresholds From* keys) stored in DAT_1001fd74..0x1001fdb4"
"SimTransit.dll","0x1000df14","GZDllGetGZCOMDirector","5","fun","C2","S6","sc3_transit_get_director","[SimTransit] PE export GZDllGetGZCOMDirector; one-time-guarded (DAT_1001fd54&1) construction of &DAT_1001fd10 via FUN_100010d1, then atexit(FUN_100180bc) [CONFIRMED @0x1000df14]"
"SIMGEOM.DLL","0x1002321c","FUN_1002321c","551","fun","C2","simgeom-occupant","sc3_bldocc_save_extended","base save + placement flags +0x130/+0x131, class tag +0x128 vs 0x62b9da80"
"SIMGEOM.DLL","0x10022749","FUN_10022749","132","fun","C2","simgeom-occupant","sc3_bldocc_get_resource_by_purpose","resource id for purpose bitmask 1/2/4 (+0x34/+0x84/+0x94); delegates to +0x120 vt+0x34"
"SIMGEOM.DLL","0x1002349f","FUN_1002349f","12","fun","C2","simgeom-occupant","sc3_bldocc_get_resource_thunk","wraps FUN_10022749"
"SIMGEOM.DLL","0x10022725","FUN_10022725","36","fun","C2","simgeom-occupant","sc3_bldocc_get_primary_resource","resolves +0x34 key via FUN_10022e2d(+0x38,+0x34)"
"SIMGEOM.DLL","0x10022e2d","FUN_10022e2d","44","fun","C2","simgeom-occupant","sc3_bldocc_resolve_reskey","FUN_1001be55() vt+0x14(key,0x6100,&out); cache=0 on fail"
"SIMGEOM.DLL","0x1002396f","FUN_1002396f","51","fun","C2","simgeom-occupant","sc3_bldocc_resolve_reskey_slot","lazy resolve +0x44 key -> +0x50 cache, type 0x6100"
"SIMGEOM.DLL","0x10022fba","FUN_10022fba","33","fun","C2","simgeom-occupant","sc3_bldocc_get_key2_triple","copies {+0x10c,+0x110,+0x114} out"
"SIMGEOM.DLL","0x10022fea","FUN_10022fea","7","fun","C2","simgeom-occupant","sc3_bldocc_get_delegate","returns +0x120"
"SIMGEOM.DLL","0x10022ff1","FUN_10022ff1","44","fun","C2","simgeom-occupant","sc3_bldocc_set_delegate","refcounted set of +0x120 (Release old vt+8, store, AddRef vt+4)"
"SIMGEOM.DLL","0x1002301d","FUN_1002301d","98","fun","C2","simgeom-occupant","sc3_bldocc_delegate_or_default","if +0x120 delegate vt+0x28 else default path"
"SIMGEOM.DLL","0x10023568","FUN_10023568","12","fun","C2","simgeom-occupant","sc3_bldocc_vt_get_key2_triple","thunk->FUN_10022fba"
"SIMGEOM.DLL","0x10023580","FUN_10023580","12","fun","C2","simgeom-occupant","sc3_bldocc_vt_set_delegate","thunk->FUN_10022ff1"
"SIMGEOM.DLL","0x10023591","FUN_10023591","12","fun","C2","simgeom-occupant","sc3_bldocc_vt_delegate_or_default","thunk->FUN_1002301d"
"SIMGEOM.DLL","0x1001d907","FUN_1001d907","60","fun","C2","simgeom-occupant","sc3_bldocc_resolve_class_579","resolves (this+4)->vt+0x8c id to GZCOM iface 0x579 via factory"
"SIMGEOM.DLL","0x1001958a","FUN_1001958a","12","fun","C2","simgeom","sc3_geom_get_class_factory","FUN_10012880 vt+0x30 -> GZCOM class factory (vt+0xc = create by id,iid,&out)"
"SIMGEOM.DLL","0x1001bead","FUN_1001bead","19","fun","C2","simgeom","sc3_geom_get_id_manager","FUN_1001bdb4 vt+0x40 -> manager resolving +0x04 id into +0x2c"
"SIMSPR.DLL","0x1001ddb8","FUN_1001ddb8","59","fun","C4","simspr-sprite","sc3_qfs_decompress_wrapper","EH frame; calls sc3_qfs_decompress(arg+4) -- the +4 is why the stream sits at payload+0x14"
"SIMSPR.DLL","0x1001de0c","FUN_1001de0c","36","fun","C4","simspr-sprite","sc3_qfs_get_size_wrapper","EH frame; calls sc3_qfs_get_uncompressed_size(arg+4)"
"SIMSPR.DLL","0x1001e086","FUN_1001e086","302","fun","C3","simspr-sprite","sc3spr_dispatch_pixel_format","switch on dword1: 1/2/4/8/0x10/0x80/0x100 -> distinct decoders; 0x10000000|0x80000 -> 0x1001e869. NOT an 'uncompressed' path"
"SIMSPR.DLL","0x1001e869","FUN_1001e869","281","fun","C4","simspr-sprite","sc3spr_decode_plain_bitmap","QFS -> linear buf, then memcpy vt+0x3c rows of vt+0x38 bytes at dest stride vt+0x1ac. 1,139 shipped records; all render correctly via re/tools/sprite_render.py"
"SIMECO.DLL","0x1001234d","GZDllGetGZCOMDirector","5","fun","C2","gzcom-director","sc3_eco_get_gzcom_director","PE export; guarded ctor of &DAT_10020828, onexit LAB_1000e698 [CONFIRMED @ 0x1001234d]"
"SIMECO.DLL","0x1000e54e","FUN_1000e54e","111","fun","C2","gzcom-director","sc3_eco_director_ctor","base ctor FUN_10012352 + 3x register_class; vtables PTR_FUN_1001c14c/1001c120 [CONFIRMED @ 0x1000e54e]"
"SIMECO.DLL","0x10012352","FUN_10012352","112","fun","C2","gzcom-director","sc3_eco_director_base_ctor","zero-inits class map at this+0x14, installs PTR_FUN_1001c508 [CONFIRMED @ 0x10012352]"
"SIMECO.DLL","0x100126d3","FUN_100126d3","44","fun","C2","gzcom-director","sc3_eco_register_class","inserts {clsid,factory,0} into map this+0x14 via FUN_1001296e [CONFIRMED @ 0x100126d3]"
"SIMECO.DLL","0x1000e5c8","FUN_1000e5c8","62","fun","C2","gzcom-factory","sc3_eco_factory_pollution_layer","new(0x4d0)+FUN_10004379, returns object+0x1c; clsid 0xc0a81498 [CONFIRMED @ 0x1000e5c8]"
"SIMECO.DLL","0x1000e606","FUN_1000e606","50","fun","C2","gzcom-factory","sc3_eco_factory_incinerator","new(0x48)+FUN_10001020; clsid 0x0345776c [CONFIRMED @ 0x1000e606]"
"SIMECO.DLL","0x1000e638","FUN_1000e638","50","fun","C2","gzcom-factory","sc3_eco_factory_recycling","new(0x44)+FUN_1000302b; clsid 0xc34acd28 [CONFIRMED @ 0x1000e638]"
"SIMECO.DLL","0x10004379","FUN_10004379","693","fun","C2","pollution-layer","sc3_pollution_layer_ctor","0x4d0 obj; vtable PTR_FUN_1001ba94; 7 self-linked lists at [0x2d..0x34] [CONFIRMED @ 0x10004379]"
"SIMECO.DLL","0x10005844","FUN_10005844","2307","fun","C2","pollution-layer","sc3_pollution_layer_init","binds owner sub-services, Init 4 sublayers, subscribes msg 0xe3079ef9/0xe3079f00, grid bounds [CONFIRMED @ 0x10005844]"
"SIMECO.DLL","0x10008249","FUN_10008249","2875","fun","C2","pollution-tick","sc3_pollution_update_tick","per-period grid spread; ordinance modifiers; garbage route; clamps 0..0x7fff [CONFIRMED @ 0x10008249]"
"SIMECO.DLL","0x100094a2","FUN_100094a2","325","fun","C2","garbage","sc3_garbage_route_disposal","drains to recycle/incin/W2E/landfill/abduction cap DAT_10020270 [CONFIRMED @ 0x100094a2]"
"SIMECO.DLL","0x100046bb","FUN_100046bb","3983","fun","C2","tunables","sc3_pollution_load_tuning","opens SC3Pollution.INI+SYS.PAK; reads TuningParameters + AgentIDModifiers [CONFIRMED @ 0x100046bb]"
"SIMECO.DLL","0x1000564a","FUN_1000564a","445","fun","C2","tunables","sc3_pollution_parse_agent_modifier","key->agentid, sscanf '%d %d %d %d %d', clamp, store DAT_10020818 [CONFIRMED @ 0x1000564a]"
"SIMECO.DLL","0x1000c95c","FUN_1000c95c","5952","fun","C2","pollution-ui","sc3_pollution_build_advisor_text","tile+category -> IXF group 0x82e0074c banded strings; sets worst flag [CONFIRMED @ 0x1000c95c]"
"SIMECO.DLL","0x1000c763","FUN_1000c763","505","fun","C2","pollution-ui","sc3_pollution_query_tile","tool query -> 5x advisor text w/ UI flags 0x4000/0x20000/0x2000/0x8000 [CONFIRMED @ 0x1000c763]"
"SIMECO.DLL","0x10008e67","FUN_10008e67","34","fun","C2","pollution-ui","sc3_pollution_is_air_polluted","grid vtable+0x58 vs AirPollutedThreshold DAT_10020264 [CONFIRMED @ 0x10008e67]"
"SIMECO.DLL","0x10008e89","FUN_10008e89","34","fun","C2","pollution-ui","sc3_pollution_is_water_polluted","grid vtable+0x5c vs WaterPollutedThreshold DAT_10020268 [CONFIRMED @ 0x10008e89]"
"SIMECO.DLL","0x10008eab","FUN_10008eab","34","fun","C2","pollution-ui","sc3_pollution_is_garbage_polluted","grid vtable+0x60 vs GarbagePollutedThreshold DAT_1002026c [CONFIRMED @ 0x10008eab]"
"SIMECO.DLL","0x10001020","FUN_10001020","907","fun","C2","building-model","sc3_incinerator_ctor_load_tuning","[Incinerator] OptimalGarbageCap/MaxLifespan/DeclineAge -> DAT_100200a0/a4/a8 [CONFIRMED @ 0x10001020]"
"SIMECO.DLL","0x1000302b","FUN_1000302b","1027","fun","C2","building-model","sc3_recycling_ctor_load_tuning","[RecyclingCenter] OptimalPctReduction/OptimalPopServed/MaxLifespan/DeclineAge -> DAT_100201f4/f8/fc/0200 [CONFIRMED @ 0x1000302b]"
"SIMECO.DLL","0x100162e9","FUN_100162e9","43","fun","C2","resource-mgr","sc3_eco_get_resource_mgr","guarded one-time singleton getter: if (DAT_10020949 & 1)==0 set bit0, FUN_10016314(&DAT_10020948) [construct], FUN_10018ff6(&DAT_10016337) [_onexit cleanup]; returns pointer DAT_10020950. Callers do (*(ret+0x50))() to open a named resource [CONFIRMED @ 0x100162e9; 0x100046bb:54-55]"
"SIMECO.DLL","0x1001589f","FUN_1001589f","88","fun","C2","ini","sc3_eco_ini_ctor","config-object ctor: base ctor FUN_1000f034(this); std::string member ctor FUN_10002e57(this+0x64); reader member ctor FUN_10012d9a(this+0x78); zero this+0xb4/+0xb8/+0xbc; install vtable PTR_FUN_1001ca64 [CONFIRMED @ 0x1001589f]"
"SIMECO.DLL","0x1000f121","FUN_1000f121","30","fun","C2","ini","sc3_eco_ini_set_file","set primary config-file path: if flag this+0x19 set, call virtual (*this+0xc)() [release prior]; then FUN_10002fe4(this+4, param_1) [assign path string]. this+4 is the file the resolver looks up [CONFIRMED @ 0x1000f121; 0x100046bb:56-58]"
"SIMECO.DLL","0x10015981","FUN_10015981","22","fun","C2","ini","sc3_eco_ini_set_pak","set archive to overlay + reset resolution: this+0xb4 = 0 [force re-resolve]; FUN_10002fe4(this+0x64, param_1) [assign archive path, e.g. SYS.PAK] [CONFIRMED @ 0x10015981; 0x100046bb:61-63]"
"SIMECO.DLL","0x1001599c","FUN_1001599c","759","fun","C2","ini","sc3_eco_ini_read_key","read section.key -> value string. FUN_10016012(this) [lazy resolve]; switch this+0xb4: 0 -> return 0; 1 -> tail FUN_1000fe22(this,key,section,out) [plain-file read]; 2 -> seek PAK entry (reader+0x30 with handle this+0xc0), build search key by concatenating separators DAT_100206ec + section + DAT_100206e8, count via reader+0x38, loop FUN_10015f67 per entry, match section header (FUN_1000ec0e/FUN_10010cc9), then key match via FUN_1000e7a8, copy value into param_3+4 (FUN_1000258c), return 1. Returns found flag [CONFIRMED @ 0x1001599c]"
"SIMECO.DLL","0x10015c93","FUN_10015c93","709","fun","C2","ini","sc3_eco_ini_iterate_section","iterate a section, invoking callback per entry. FUN_10016012(this); switch this+0xb4: 0 -> return 0; 1 -> tail FUN_100100bf; 2 -> seek PAK entry, build search key (FUN_1000a964/FUN_100162c3 + DAT_100206e8), loop entries, on section match call (*param_2)(&entry_val,&entry_key,param_3) [the callback, e.g. FUN_1000564a], break when key/section change (local_3c==local_40 || local_28==local_2c). Returns 1 on success [CONFIRMED @ 0x10015c93]"
"SIMECO.DLL","0x10012ad7","FUN_10012ad7","97","fun","C2","util","sc3_eco_parse_int_auto_radix","string->unsigned int with auto radix. if s[0]=='0' && (s[1]=='x'|'X') -> strtoul(s,0,0x10); else scan chars: any in 'a'..'f' ((0x60<c)&&(c<0x67)) or 'A'..'F' ((0x40<c)&&(c<0x47)) -> radix 0x10, else 10; strtoul(s,0,radix). Result returned in EAX (decomp shows void; caller uses return, e.g. 0x100046bb:91) [CONFIRMED @ 0x10012ad7]"
"SIMECO.DLL","0x10016427","FUN_10016427","45","fun","C2","ixf-text","sc3_eco_reskey_ctor","resource/text-key ctor: this+4=0 [lazy text ptr]; this+8=0x2026960b [fixed resource TYPE id]; this+0xc=param_2 [group]; this+0x10=param_1 [instance]; vtable *this=PTR_FUN_1001cac8; FUN_10016666(this). Confirmed call form FUN_10016427(buf, instance, group) -> key triple {type 0x2026960b, group, instance} [CONFIRMED @ 0x10016427; 0x1000c95c:234]"
"SIMECO.DLL","0x1001645f","FUN_1001645f","135","fun","C2","ixf-text","sc3_eco_reskey_get_string","getter for the cached text at param_1+4: if *(param_1+4)==0 -> build empty std::string in param_2 (FUN_100024d7, vtable PTR_LAB_1001b130); else FUN_10011274(param_2, *(param_1+4)) [copy cached string]. Returns param_2 [CONFIRMED @ 0x1001645f]"
"SIMECO.DLL","0x1000a80b","FUN_1000a80b","94","fun","C2","util","sc3_eco_agentmap_subscript","std::map::operator[] on DAT_10020818: FUN_1000b526 [lower_bound] on key *param_1; if at end (==*this) or key < node key (node[4]) -> insert node via FUN_1000acc8 (FUN_1001087a builds the value); return node+5 (byte 0x14, the value slot). Modifier record lives at node+0x14 [CONFIRMED @ 0x1000a80b; 0x1000c95c:267-274]"
"SIMNTWRK.DLL","0x1001e4e4","GZDllGetGZCOMDirector","5","fun","C2","gzcom-director","sc3_ntwrk_get_gzcom_director","PE export; guarded singleton DAT_1003222c; ctor FUN_100010d1; returns &DAT_100321e8 [CONFIRMED]"
"SIMNTWRK.DLL","0x100010d1","FUN_100010d1","92","fun","C2","gzcom-director","sc3_ntwrk_director_ctor","installs vtables; registers 2 classes 0x2171c021/0xe223741f via FUN_1001e866 [CONFIRMED]"
"SIMNTWRK.DLL","0x1001e4e9","FUN_1001e4e9","112","fun","C2","gzcom-director","sc3_ntwrk_director_base_ctor","sets director vtables; builds class map at +0x14 [CONFIRMED]"
"SIMNTWRK.DLL","0x1001e866","FUN_1001e866","44","fun","C2","gzcom-director","sc3_ntwrk_register_class","packs {clsid,factory,arg}; inserts into map at this+0x14 [CONFIRMED]"
"SIMNTWRK.DLL","0x10001138","FUN_10001138","50","fun","C2","gzcom-factory","sc3_ntwrk_factory_cls2171c021","operator_new(0x6c)+FUN_1001a12e [CONFIRMED]"
"SIMNTWRK.DLL","0x1000116a","FUN_1000116a","53","fun","C2","gzcom-factory","sc3_ntwrk_factory_clse223741f","operator_new(0x150)+FUN_1000daec [CONFIRMED]"
"SIMNTWRK.DLL","0x1001a12e","FUN_1001a12e","117","fun","C2","gzcom-class","sc3_ntwrk_cls6c_ctor","0x6c obj; vtable PTR_FUN_1002c7bc; subobj at +0x14 via FUN_1000aa2e [CONFIRMED]"
"SIMNTWRK.DLL","0x1000daec","FUN_1000daec","77","fun","C2","gzcom-class","sc3_ntwrk_cls150_ctor","0x150 obj; vtable PTR_LAB_1002bd04; subobj at +1 via FUN_100248f6 [CONFIRMED]"
"SIMNTWRK.DLL","0x10010dff","FUN_10010dff","2975","fun","C2","tiling-init","sc3_ntwrk_tiling_init","allocs 18 rule containers + ~50 handlers; runs 3 loaders in sequence [CONFIRMED]"
"SIMNTWRK.DLL","0x10016d87","FUN_10016d87","1767","fun","C2","tiling-load","sc3_ntwrk_load_set_tables","builds 7 TilingRules\\*_GRND_Set.txt paths; parses into DAT_10032348..60 [CONFIRMED]"
"SIMNTWRK.DLL","0x100175ed","FUN_100175ed","2475","fun","C2","tiling-load","sc3_ntwrk_load_simple_complex_final","18 paths = 6 nets x {Simple,Complex,final}; FUN_1002294e into DAT_10032300..44 [CONFIRMED]"
"SIMNTWRK.DLL","0x10017f98","FUN_10017f98","5736","fun","C2","tiling-load","sc3_ntwrk_load_convert_protect_bridge","loads Convert/Complex_Convert/Protected/Bridges/Collapse tables [CONFIRMED]"
"SIMNTWRK.DLL","0x1001746e","FUN_1001746e","296","fun","C2","tiling-parse","sc3_ntwrk_parse_set_line","strtok+isdigit+atoi; pushes 12B record {0xE223741F,0xA317745F,val} [CONFIRMED]"
